file_name,P_bins,P,cluster1,cluster2,is_R,is_EL,is_LHD,is_X,is_H1,is_H3,is_H5,is_NS,is_E,i_hm2/i_hm1,i_hm3/i_hm1,i_hm4/i_hm1,i_hm5/i_hm1,i_thd,P_F,Label,Is_test
140,0,18.389811226400003,1,0,0,1,0,0,0,0,0,0,0,0.0017877866745472516,0.8340825047754382,0.002279925290889037,0.5298174749863456,1.2003764567303403,0.5199718220578101,Compact Fluorescent Lamp,0
141,0,18.707454407,1,0,0,1,0,0,0,0,0,0,0,0.0022259946740266407,0.8253527284386195,0.0030437738098175802,0.520530919802211,1.1788622872098091,0.5250276867367161,Compact Fluorescent Lamp,0
142,1,19.3072419316,1,0,0,1,0,0,0,0,0,0,0,0.0035596164958224367,0.8250747484817131,0.004332757689082991,0.5175440345952587,1.1703848922627629,0.5313373585804515,Compact Fluorescent Lamp,0
143,3,159.252900203,0,1,1,0,0,0,1,0,0,0,0,0.15385607263303955,0.025013794584028,0.03291464219846646,0.020832945537503218,0.16176023440069906,0.9801674567426566,Hairdryer,0
144,3,159.047037044,0,1,1,0,0,0,1,0,0,0,0,0.15284840403555086,0.024913853159860038,0.03288727204533883,0.02015865029009696,0.160709109694677,0.980141552305616,Hairdryer,0
145,3,159.153524065,0,1,1,0,0,0,1,0,0,0,0,0.1530840310594812,0.025009142601532617,0.032747553732880526,0.020334736078687386,0.16092344881572276,0.9803770409844702,Hairdryer,0
146,3,159.07530093859998,0,1,1,0,0,0,1,0,0,0,0,0.15379079121782593,0.025200552532878447,0.032604047146641744,0.020249767073225188,0.1616203964319016,0.9803586360866088,Hairdryer,0
147,3,159.01345344000003,0,1,1,0,0,0,1,0,0,0,0,0.15321134332690245,0.025050434179341267,0.03278283671109966,0.02024063888905494,0.16106430862991178,0.9803037874951972,Hairdryer,0
148,2,94.3067129834,0,1,1,0,0,0,1,0,0,0,0,0.000499995129459901,0.04975425242349736,0.00045082713998761503,0.02288753070437425,0.055310068293448235,0.99073347265682,Air Conditioner,0
149,2,92.33595427540001,0,1,1,0,0,0,1,0,0,0,0,0.00021659272806361945,0.050818834620566286,0.000502579946146204,0.022993804560836176,0.056297374127613126,0.9918882084569692,Air Conditioner,0
150,2,91.69138051520001,0,1,1,0,0,0,1,0,0,0,0,0.00040884223244974616,0.05192648835292085,0.00046564938950885583,0.022877256868192468,0.05725109446707679,0.9920491584241332,Air Conditioner,0
151,2,92.5371470976,0,1,1,0,0,0,1,0,0,0,0,0.0010625258836319024,0.05116215412024809,0.0007886228545651647,0.02202614999673753,0.05625924793381587,0.9916589651270572,Air Conditioner,0
152,2,92.05261151399999,0,1,1,0,0,0,1,0,0,0,0,0.0006468532544513112,0.051958379238606536,0.0008634591038985504,0.021598669472846273,0.05681988557419448,0.9919057270469006,Air Conditioner,0
153,0,6.9589606444,1,0,0,1,0,0,0,0,0,0,0,0.004767902961849243,0.9661990298208744,0.008073602833289676,0.7031422117883019,1.5228310781232115,0.42991429286398136,Compact Fluorescent Lamp,0
154,0,6.871781195600001,1,0,0,1,0,0,0,0,0,0,0,0.008267090035628881,0.962644870604924,0.008977496607928594,0.6939790577903697,1.5106788266901674,0.4194320765478852,Compact Fluorescent Lamp,0
155,0,7.4391040539999995,1,0,0,1,0,0,0,0,0,0,0,0.005338015589682295,0.9512881301474396,0.0063332024522741856,0.6843703540215476,1.4849612106555277,0.43796569453368656,Compact Fluorescent Lamp,0
156,0,7.241160045,1,0,0,1,0,0,0,0,0,0,0,0.009205307330890554,0.95180350129987,0.0065334988176873115,0.6789938819894511,1.4921626287458687,0.4258435028254505,Compact Fluorescent Lamp,0
157,0,7.374645310000001,1,0,0,1,0,0,0,0,0,0,0,0.005842014765652296,0.9488750898407868,0.004511245844770826,0.676570404358069,1.482587041106366,0.4291868885612912,Compact Fluorescent Lamp,0
158,2,58.2101803918,0,1,1,0,0,0,1,0,0,0,0,0.003271786005647171,0.05211116514666027,0.00019548575673838966,0.04172350599722552,0.06774544747009409,0.9061729534143184,Fan,0
159,2,76.3876889644,0,1,1,0,0,0,1,0,0,0,0,0.0013354634687322165,0.04689589352004463,0.0009362173432379252,0.019031925003657284,0.05097836947026901,0.9671126130654112,Fan,0
160,2,76.56963502960002,0,1,1,0,0,0,1,0,0,0,0,0.001489226470330405,0.0463525865998126,0.0005043785469803415,0.019796295384361718,0.050683595669952036,0.9671109094402448,Fan,0
161,2,76.5835267948,0,1,1,0,0,0,1,0,0,0,0,0.0021295413291903065,0.045685059866339715,0.0011713836720877266,0.019784946242816428,0.0500639753346248,0.9670506456456072,Fan,0
162,2,76.0265553528,0,1,1,0,0,0,1,0,0,0,0,0.0010048023422900153,0.0455741601730945,0.0005886463902053782,0.019802261545949117,0.04995223161921947,0.9660814125755524,Fan,0
163,3,456.5680455016,0,1,1,0,0,0,1,0,0,0,0,0.0005719355944323981,0.029268157643498837,0.00047585315104954493,0.030404965085645868,0.04260399043390456,0.9947066490092932,Hairdryer,0
164,3,456.5362249992,0,1,1,0,0,0,1,0,0,0,0,0.001295338354791836,0.02914105474657985,0.0002742243422168716,0.030541108888311817,0.04259687506430384,0.994714999359942,Hairdryer,0
165,3,456.07592828519995,0,1,1,0,0,0,1,0,0,0,0,0.0009642386800414008,0.029877854708365494,0.0006943348121618338,0.03060050351437141,0.04311403312788604,0.9947382780642224,Hairdryer,0
166,3,456.85036327199987,0,1,1,0,0,0,1,0,0,0,0,0.0012312473883937195,0.02935384874506425,0.0003609204284448925,0.03097719556958015,0.04302897091588695,0.9947108097729104,Hairdryer,0
167,3,455.71489186519995,0,1,1,0,0,0,1,0,0,0,0,0.00022042325668438886,0.029381249190900308,0.0005710926122147622,0.030503785799959306,0.042709061466825946,0.9947377416663796,Hairdryer,0
168,1,32.3449617356,0,3,1,0,0,0,0,0,1,0,0,0.007062025758971914,0.2724560563554839,0.0020951573249851927,0.04929332974524297,0.2787731559348212,0.904993490151434,Laptop,0
169,1,26.964160381,0,3,1,0,0,0,0,0,1,0,0,0.0015811624906459127,0.2799890715900349,0.0034801494927791683,0.04736723542702491,0.2860826586230059,0.8920587443124551,Laptop,0
170,0,17.765319306200002,2,3,0,0,1,0,0,0,1,0,0,0.012125845643956305,0.2663154573895124,0.0016939547579986154,0.07460071880161387,0.27849350310862964,0.8100552612543241,Laptop,0
171,0,10.19915296,2,3,0,0,1,0,0,0,1,0,0,0.04807783094929928,0.4218921034603799,0.03662142021430299,0.12710119711529014,0.5755591990145843,0.5121623791424627,Laptop,0
172,0,18.245546435,2,3,0,0,1,0,0,0,1,0,0,0.0120022958207532,0.2673496005644128,0.002414683713315985,0.07933375278504029,0.2813494454547641,0.8275754343503335,Laptop,0
173,3,560.0813020557998,3,2,0,0,0,1,0,1,0,0,0,0.003046913622312464,0.05347180212235511,0.001628791641878675,0.03837843152192228,0.06606977942199954,0.6014851310884951,Washing Machine,0
174,3,559.5684569592,3,2,0,0,0,1,0,1,0,0,0,0.001796994567154415,0.05390207234571365,0.001317779577012216,0.03903326215281265,0.06681969331691998,0.6034194949249776,Washing Machine,0
175,3,571.087883887,3,2,0,0,0,1,0,1,0,0,0,0.003071977905413403,0.055417402604296666,0.0006621062539707682,0.03893439216828078,0.06798441974255195,0.6062656125864684,Washing Machine,0
176,3,517.5876064296,3,2,0,0,0,1,0,1,0,0,0,0.00021634837693849498,0.05376806756284719,0.00037694307352943083,0.03775677834522422,0.06588971698884519,0.5931561745725088,Washing Machine,0
177,3,521.4567636869999,3,2,0,0,0,1,0,1,0,0,0,0.0003594174595655178,0.052896201095300466,0.00043408861498252406,0.03774314554274222,0.0651476127908715,0.5789551478896011,Washing Machine,0
178,0,9.194166164,1,0,0,1,0,0,0,0,0,0,0,0.007435389234543067,0.8204373950179643,0.004079165186079442,0.4780041709518749,1.1188043702220976,0.4968144606189088,Compact Fluorescent Lamp,0
179,0,9.548106048,1,0,0,1,0,0,0,0,0,0,0,0.003211915313499661,0.8148832405092697,0.001530472304472602,0.4712991581203129,1.1020900195288823,0.5056755500130333,Compact Fluorescent Lamp,0
180,0,9.6962281996,1,0,0,1,0,0,0,0,0,0,0,0.004559057914156328,0.8050519418156212,0.0032935800937211076,0.4645941687641553,1.0898016738142244,0.5062502652070939,Compact Fluorescent Lamp,0
181,0,10.1061339572,1,0,0,1,0,0,0,0,0,0,0,0.00669963411699751,0.7986879239926541,0.0013200820711607665,0.4553299772646701,1.0774887550418242,0.513306193947298,Compact Fluorescent Lamp,0
182,0,10.1144651834,1,0,0,1,0,0,0,0,0,0,0,0.005108059272981721,0.7977963375250383,0.00174066343869881,0.4497772959700436,1.0705946519659308,0.5095106044412225,Compact Fluorescent Lamp,0
183,2,61.8712936868,0,1,1,0,0,0,1,0,0,0,0,0.0006934329842343621,0.012227439730060422,0.0010904513583982127,0.01647771095607834,0.02547741313224532,0.996578415665246,Fridge,0
184,3,253.23544251960004,0,1,1,0,0,0,1,0,0,0,0,0.012418211026984682,0.07624900972564434,0.0014776036556332867,0.03296684254219558,0.10029546729075242,0.985883898344229,Fridge,0
185,4,982.1044068964,0,1,1,0,0,0,1,0,0,0,0,0.00030560190326318215,0.06470010558348528,0.0001659883605469315,0.012980306500398664,0.06769033529774726,0.8236250472769777,Fridge,0
186,2,50.6690740072,0,1,1,0,0,0,1,0,0,0,0,0.000677479500586466,0.01226353242600892,0.0010004280206780392,0.015448434127195538,0.02483146617455463,0.9943642365976342,Fridge,0
187,3,244.7765808568,0,1,1,0,0,0,1,0,0,0,0,0.01106009221271995,0.07656280919289424,0.001649680492225414,0.03361243240095168,0.10224659240972116,0.9844730165117253,Fridge,0
188,4,684.3086927751999,0,1,1,0,0,0,1,0,0,0,0,0.00018898924136647588,0.022359062420846315,0.00037365240715732417,0.02479931696635625,0.03721778043907978,0.9948306178437863,Hairdryer,0
189,4,682.2708117110002,0,1,1,0,0,0,1,0,0,0,0,0.00028127008726549715,0.02206800228827349,0.00025661744502006306,0.02491083944222244,0.037055665214614585,0.9947906381231756,Hairdryer,0
190,4,682.7067047372001,0,1,1,0,0,0,1,0,0,0,0,0.000588619170366963,0.02244702120006944,0.0004770303562267328,0.02500270850459141,0.037408340955268515,0.994795363587352,Hairdryer,0
191,4,682.2318525218,0,1,1,0,0,0,1,0,0,0,0,0.000283016629071931,0.02225982587803126,0.0002969144984508188,0.024909946238520244,0.03726118309932135,0.9947445764904798,Hairdryer,0
192,4,678.0130592522,0,1,1,0,0,0,1,0,0,0,0,0.0002084073443687934,0.02240266281198535,0.00031019121862564593,0.024551372520472348,0.03701845914651115,0.9948147741402396,Hairdryer,0
193,4,810.3500305160001,0,1,1,0,0,0,1,0,0,0,0,0.0003117409613446024,0.016775613841420532,0.0004253812674521349,0.01845738306864366,0.027826174418208782,0.9950110212057496,Heater,0
194,4,811.5508269288,0,1,1,0,0,0,1,0,0,0,0,0.00020740626641937605,0.01690127105505093,0.00034683580327409685,0.018524688110660367,0.027831550210905727,0.9949488026793888,Heater,0
195,4,808.9796217749998,0,1,1,0,0,0,1,0,0,0,0,0.00015803499446458892,0.01696802790064019,0.0004995468847341775,0.018519006603030786,0.02785364743267365,0.9949818595180242,Heater,0
196,4,1281.5061422775998,0,1,1,0,0,0,1,0,0,0,0,0.0005051755974655271,0.016656299819638006,0.000400386255401601,0.018511087643642114,0.02771633779421161,0.9956062178369732,Heater,0
197,1,20.552011717000003,1,0,0,1,0,0,0,0,0,0,0,0.006578021407537239,0.9507847905970036,0.013739384897698336,0.7628226804685532,1.4128614676754332,0.5267398765172064,Laptop,0
198,1,21.0241418054,1,0,0,1,0,0,0,0,0,0,0,0.043697313790504635,0.945764450622482,0.0554759331102524,0.7526297297977322,1.3894903685091455,0.5339398120065008,Laptop,0
199,0,18.9368293,1,0,0,1,0,0,0,0,0,0,0,0.005037893658483851,0.964732839279876,0.0016637273621224447,0.7694534969903244,1.428174830151718,0.521045153776566,Laptop,0
200,1,22.256569600000002,1,0,0,1,0,0,0,0,0,0,0,0.016550671804320363,0.9332685830915652,0.022845968681026445,0.7309303252654845,1.383074822711251,0.5284236963710356,Laptop,0
201,1,28.300714376,1,0,0,1,0,0,0,0,0,0,0,0.009543929192306072,0.9084636606411068,0.009242269128733584,0.6974814935063949,1.3564008707225448,0.5184438662318334,Laptop,0
202,4,1139.4474103675998,0,3,1,0,0,0,0,0,1,0,0,0.04151267875885157,0.2999405831175494,0.00853168392803723,0.11367663492677098,0.32945844472762165,0.9347956365610643,Microwave,0
203,4,1137.5525388639999,0,3,1,0,0,0,0,0,1,0,0,0.03989932457111428,0.2992760697629528,0.008616829596479834,0.11306726530343456,0.328414214652276,0.9351012793660116,Microwave,0
204,4,1124.4771445828005,0,3,1,0,0,0,0,0,1,0,0,0.03926671910427253,0.29847387077328136,0.008907913448363149,0.1126664576546762,0.32744516817580865,0.935239197549499,Microwave,0
205,4,1129.2408301672,0,3,1,0,0,0,0,0,1,0,0,0.03782770650822987,0.2984437276976326,0.008898598606094097,0.11330416070081335,0.32754258871483666,0.9353708324182328,Microwave,0
206,4,1129.062956179,0,3,1,0,0,0,0,0,1,0,0,0.03695355355727937,0.2972189073163045,0.008641657214547712,0.11280109468521078,0.32611906183330397,0.9356576633807222,Microwave,0
207,0,18.2842470286,1,0,0,1,0,0,0,0,0,0,0,0.007702274193415095,0.8610139992631641,0.01090952370952552,0.5933423131702792,1.2098184398515366,0.4923846092613183,Compact Fluorescent Lamp,0
208,0,18.443996912,1,0,0,1,0,0,0,0,0,0,0,0.006308150462392746,0.8619952419046775,0.01041982894597024,0.5947321688176737,1.2082348897729354,0.4927419957972777,Compact Fluorescent Lamp,0
209,0,18.409858566,1,0,0,1,0,0,0,0,0,0,0,0.004197747152633437,0.864164808353271,0.007088040956048602,0.5988533688141188,1.2193488135390085,0.4886538608008238,Compact Fluorescent Lamp,0
210,0,18.329132276,1,0,0,1,0,0,0,0,0,0,0,0.006807604782448504,0.859472892493397,0.011479720203257372,0.5895937855903202,1.1996252922726185,0.4925099630016439,Compact Fluorescent Lamp,0
211,1,40.514542517399995,3,2,0,0,0,1,0,1,0,0,0,0.0018456440796870148,0.12715888672543266,0.0004188310925488505,0.016658876377994583,0.12852074844549505,0.6621928081948474,Fan,0
212,1,40.247760758000005,3,2,0,0,0,1,0,1,0,0,0,0.0015285537910535078,0.12753464129466488,0.0009548753539247636,0.016426085760621184,0.12887469903472087,0.6656983192179661,Fan,0
213,1,40.0522341568,3,2,0,0,0,1,0,1,0,0,0,0.0017122249312052481,0.12741186424047204,0.0011997894725312285,0.016559047390241218,0.12875650407902825,0.6655028083145629,Fan,0
214,1,40.1139673532,3,2,0,0,0,1,0,1,0,0,0,0.0008731392279634418,0.1268322142232324,0.0008910456076983778,0.016620459529938743,0.1281602324789528,0.6664881686946665,Fan,0
215,1,40.065117538200006,3,2,0,0,0,1,0,1,0,0,0,0.0014120608019335167,0.12788132403010724,8.491940852586802e-05,0.01741050886979838,0.12932884755441496,0.666153667370335,Fan,0
216,3,517.3006199612,0,1,1,0,0,0,1,0,0,0,0,0.1053747227544564,0.020532193272221333,0.021647293121061742,0.01970372025221412,0.11240962530652754,0.9876128299333848,Hairdryer,0
217,3,511.95142363040003,0,1,1,0,0,0,1,0,0,0,0,0.10596687102992312,0.020600610470306476,0.02185161075443268,0.02019689878411045,0.11315285999346343,0.9876025055401968,Hairdryer,0
218,3,517.1302485763998,0,1,1,0,0,0,1,0,0,0,0,0.10536323875262107,0.0206217528527838,0.022012511499366085,0.0199276572308648,0.11252247374816282,0.9876699920103664,Hairdryer,0
219,3,526.612276739,0,1,1,0,0,0,1,0,0,0,0,0.10547944194692108,0.02038500526933481,0.022015548606844987,0.020238891948327675,0.11263788414678975,0.9875814161992629,Hairdryer,0
220,3,523.0627191716001,0,1,1,0,0,0,1,0,0,0,0,0.10563675392457086,0.020567955635040026,0.021855292165459846,0.02010366368769928,0.11276373706241907,0.9874827387373142,Hairdryer,0
221,3,517.2388603200002,0,1,1,0,0,0,1,0,0,0,0,0.10571615009401863,0.02038827068754649,0.021960335588413482,0.020235391766830486,0.112844751765156,0.9875606990309276,Hairdryer,0
222,0,14.9283564702,1,0,0,1,0,0,0,0,0,0,0,0.006552222791095986,1.0031243376714918,0.006133569024930597,0.8393016018848329,1.5839706438213026,0.4857904426154362,Laptop,0
223,0,16.143812418400007,1,0,0,1,0,0,0,0,0,0,0,0.014614237364448055,0.9906026176889768,0.011358727750584614,0.8170927332729562,1.5395714551729769,0.4916508028353813,Laptop,0
224,0,15.4501132602,1,0,0,1,0,0,0,0,0,0,0,0.007055405258269237,0.9969232928086532,0.005875593703509392,0.8277724067044205,1.5561466932293953,0.4906810882963151,Laptop,0
225,0,15.8870576088,1,0,0,1,0,0,0,0,0,0,0,0.0046207658102588225,0.9929747452819117,0.007987555676187485,0.8232172593123139,1.5496978519246891,0.4894910453030698,Laptop,0
226,0,17.94533133,1,0,0,1,0,0,0,0,0,0,0,0.012531741424504769,0.9752080596199292,0.009722976466048151,0.7939011035396109,1.49911151162083,0.5000220688358934,Laptop,0
227,4,1293.528911717,0,3,1,0,0,0,0,0,1,0,0,0.06119447742718918,0.31499868817923943,0.02428649339228638,0.09001160162338817,0.3379371947318489,0.9337034566979908,Microwave,0
228,4,1292.5087378024,0,3,1,0,0,0,0,0,1,0,0,0.06329143903339264,0.3147940617359596,0.02353323689631557,0.09036580734331508,0.3383199681737045,0.9345362981812378,Microwave,0
229,4,1298.274446547,0,3,1,0,0,0,0,0,1,0,0,0.06485542280014775,0.31347411281597626,0.02326545677232656,0.09310806490503074,0.33828336271605536,0.9347584784585228,Microwave,0
230,4,1297.8359072508001,0,3,1,0,0,0,0,0,1,0,0,0.06807004456833489,0.3127183084127649,0.022609598377408474,0.09328811084022216,0.33823207483874457,0.9346611960047334,Microwave,0
231,4,1045.6261792787998,0,3,1,0,0,0,0,0,1,0,0,0.11019618615811884,0.3294028834851032,0.07539386794907735,0.07003032134157905,0.3716229984010385,0.8690229546213434,Microwave,0
232,2,54.299309088,0,1,1,0,0,0,1,0,0,0,0,0.001629846398050291,0.017231186166347136,0.0012434721191497355,0.009573254276091438,0.02249601283019951,0.9869370167037244,Incandescent Light Bulb,0
233,2,54.255465442399995,0,1,1,0,0,0,1,0,0,0,0,0.0023579204947492684,0.01817633137247017,0.0007022790880224459,0.01073239533107186,0.023798195848730882,0.9865573086228248,Incandescent Light Bulb,0
234,2,54.02662644400001,0,1,1,0,0,0,1,0,0,0,0,0.002118402240637752,0.017026978085955418,0.0011702883238177099,0.010957839308932195,0.022860582797848555,0.9858858111730832,Incandescent Light Bulb,0
235,2,54.20963849259999,0,1,1,0,0,0,1,0,0,0,0,0.0013867328412869569,0.017268824742039092,0.00140153621662807,0.011252443258997085,0.02342659552941889,0.985835729110562,Incandescent Light Bulb,0
236,2,54.26127376960002,0,1,1,0,0,0,1,0,0,0,0,0.002260635454663891,0.017666586354715297,0.0009230658707934851,0.010560199320831291,0.023381470795768786,0.98662038344862,Incandescent Light Bulb,0
237,1,24.527336348200002,0,1,1,0,0,0,1,0,0,0,0,0.0060893292474352885,0.05425055418079526,0.002291600294036961,0.03726937962732227,0.06861327216153736,0.9534143364677986,Fan,0
238,1,26.1592144594,0,1,1,0,0,0,1,0,0,0,0,0.0033985257832790127,0.05411370042769379,0.0022207898604786184,0.03992799978593066,0.06995974098195118,0.9505426791870004,Fan,0
239,1,25.184727303599995,0,1,1,0,0,0,1,0,0,0,0,0.003227386766324474,0.05215107955192213,0.0018059191077180172,0.04199897406271294,0.06984040488383103,0.956209311998332,Fan,0
240,1,23.7072322716,0,1,1,0,0,0,1,0,0,0,0,0.0016699029542662114,0.051353181492892135,0.002937738441731067,0.04147710270425187,0.0688909964104976,0.9562323239623106,Fan,0
241,1,26.7826156956,0,1,1,0,0,0,1,0,0,0,0,0.0024467109023832896,0.05225294558998306,0.002724455161540727,0.0416681145872537,0.06977488241583021,0.9552919848292404,Fan,0
242,2,59.127267858,0,2,1,0,0,0,0,1,0,0,0,0.0035306651474333577,0.28623119756711984,0.003009752184457657,0.04349538227366842,0.292806135902074,0.9213166269766156,Laptop,0
243,2,59.305972154799996,0,2,1,0,0,0,0,1,0,0,0,0.003358618029731288,0.2864745764507729,0.0018061921324829847,0.0436628645879338,0.2928571872770756,0.9216608305126328,Laptop,0
244,2,59.0894574016,0,2,1,0,0,0,0,1,0,0,0,0.0020980730279128233,0.2864832370033717,0.0007257693191019628,0.04352565294197875,0.29296847299439865,0.9218965376172769,Laptop,0
245,2,60.155341099,0,2,1,0,0,0,0,1,0,0,0,0.0013060485239591519,0.2818067077535221,0.0007804166538873889,0.04565862238100982,0.2884282979407149,0.9226722564027791,Laptop,0
246,2,60.377857508000005,0,2,1,0,0,0,0,1,0,0,0,0.008556365416157246,0.2837149568669348,0.0017406304961616705,0.045477046522553036,0.2903515074648618,0.9209182704459776,Laptop,0
247,4,893.4672109720001,0,3,1,0,0,0,0,0,1,0,0,0.060422442265710835,0.3582959873517877,0.022190630909014387,0.1505832276262771,0.3993093466143536,0.9048394955934512,Microwave,0
248,4,891.1658791655998,0,3,1,0,0,0,0,0,1,0,0,0.05816019942894194,0.3597189472612738,0.02117904558641958,0.15079611417917094,0.400321468440298,0.9036146691105104,Microwave,0
249,4,892.8638121920001,0,3,1,0,0,0,0,0,1,0,0,0.0586827192775465,0.35883715884514794,0.02140296660420459,0.15107384846293176,0.399789372806636,0.9041179437963256,Microwave,0
250,4,887.2914315580002,0,3,1,0,0,0,0,0,1,0,0,0.0601438199182274,0.3580043450897715,0.02049970503229256,0.1514256886932677,0.3992808851805364,0.9043657016741582,Microwave,0
